,,
Module Code , Title,Credits
PR4015 , PARTICIPATION IN THE COMMUNITY,6
PR4016 , CARDIO,6
PR4018 , PARTICIPATION IN THE COMMUNITY 2,6
PR4021 , RESEARCH PROJECT 2,3
PR4022 , PHYSIOTHERAPY PRACTICE EDUCATION 4,18
PR4023 , PHYSIOTHERAPY PRACTICE EDUCATION 2,18
PR4024 , NEUROMUSCULOSKELETAL CASES,12
PR4026 , EXERCISE AND PARTICIPATION IN THE COMMUNITY,9
PR4031 , MULTISYSTEM CASES IN PHYSIOTHERAPY,9
PR4032 , RESEARCH METHODS FOR EDUCATION AND HEALTH SCIENCES,6
PR4034 , PREPARATION FOR PRACTICE EDUCATION,3
PR4041 , NEUROLOGICAL PHYSIOTHERAPY,6
PR4051 , PHYSIOTHERAPY IN RESPIRATORY CARE,6
PR4061 , FOUNDATIONS OF PHYSIOTHERAPY,12
PR4071 , PRACTICE EDUCATION 1 ,6
PR4081 , EXERCISE AND PHYSICAL ACTIVITY,6
PR4091 , PHYSIOTHERAPY PRACTICE EDUCATION 3,18
PR4101 , CHRONIC INFLAMMATORY STATES,6
PR4111 , PHYSIOTHERAPY PRACTICE EDUCATION 1,18
PR4121 , INTRODUCTION TO PHYSIOTHERAPY PRACTICE 1,12
PR4141 , PREPARATION FOR PRACTICE,6
PR6002 , EXERCISE AND PARTICIPATION IN THE COMMUNITY,9
PR6003 , FOUNDATIONS OF PHYSIOTHERAPY,12
PR6004 , PARTICIPATION IN THE COMMUNITY 1,3
PR6008 , CARDIO,6
PR6010 , NEUROMUSCULOSKELETAL CASES,15
PR6011 , PHYSIOTHERAPY IN RESPIRATORY CARE,6
PR6013 , NORMAL MOVEMENT AND NEUROLOGICAL REHABILITATION,12
PR6014 , PHYSIOTHERAPY PRACTICE EDUCATION 4,21
PR6019 , CHRONIC INFLAMMATORY STATES,6
PR6021 , MULTISYSTEM PHYSIOTHERAPY CASES,9
PR6023 , EXERCISE AND PHYSICAL ACTIVITY,6
PR6031 , PREPARATION FOR PRACTICE,6
PR6033 , PHYSIOTHERAPY PRACTICE EDUCATION 1,6
PR6041 , PERIPHERAL ANATOMY AND FOUNDATIONS OF PHYSIOTHERAPY PRACTICE,15
PR6043 , PHYSIOTHERAPY PRACTICE EDUCATION 2,15
PR6053 , PHYSIOTHERAPY PRACTICE EDUCATION 3,18
PR6063 , PRACTICE EDUCATION 1,3
PR6073 , PRACTICE EDUCATION 2,18
PS3001 , APPLYING THEORY AND METHOD IN PSYCHOLOGY 1,6
PS3002 , PSYCHOLOGY OF HEALTHCARE PRACTICE,6
PS3011 , APPLICATIONS OF PSYCHOLOGY FOR REAL LIFE,6
PS3012 , MENTAL HEALTH 2: PREVENTION AND MANAGEMENT,18
PS3021 , PRACTICAL AND RESEARCH PSYCHOLOGY 1,6
PS3022 , PERSPECTIVES ON SOCIAL IDENTITY,6
PS3031 , APPLIED PSYCHOLOGY AND PRACTICE,6
PS3041 , PERSPECTIVES OF ABNORMAL AND CLINICAL PSYCHOLOGY,6
PS3051 , APPLICATION OF PSYCHOLOGY TO SOCIAL ISSUES,6
PS3061 , APPLYING THEORY AND METHOD IN PSYCHOLOGY 2,6
PS3071 , PRACTICAL AND RESEARCH PSYCHOLOGY 2,6
PS4011 , SOCIAL PSYCHOLOGY 1,6
PS4012 , HUMAN DEVELOPMENT AND THE LIFE SPAN 1,6
PS4016 , ADVANCED ISSUES IN EDUCATIONAL PSYCHOLOGY,6
PS4021 , PSYCHOLOGY: THEORY AND METHOD 1,6
PS4022 , PSYCHOLOGY OF THE PERSONALITY,6
PS4023 , HUMAN DEVELOPMENT AND THE LIFESPAN 2,6
PS4027 , APPLIED PSYCHOLOGY,6
PS4031 , PSYCHOLOGY AND EVERYDAY LIFE,6
PS4032 , PSYCHOLOGY AND SOCIAL ISSUES,6
PS4033 , RESEARCH METHODS,6
PS4034 , EMPIRICAL PSYCHOLOGY 2,6
PS4035 , BIOLOGICAL BASIS OF HUMAN BEHAVIOUR,6
PS4037 , COGNITION 1,6
PS4041 , PRACTICAL PSYCHOLOGY 1,6
PS4042 , PSYCHOLOGY: THEORY AND METHOD 2,6
PS4043 , EMPIRICAL PSYCHOLOGY 1,6
PS4045 , ADVANCED RESEARCH METHODS,6
PS4047 , SOCIAL PSYCHOLOGY 2,6
PS4052 , PRACTICAL PSYCHOLOGY 2,6
PS4057 , PSYCHOLOGICAL DISORDERS,6
PS4062 , INTRODUCTION TO PSYCHOLOGY APPLIED TO NURSING AND MIDWIFERY,6
PS4067 , PERSONALITY 2,6
PS4087 , POLITICAL PSYCHOLOGY,6
PS4097 , DEVELOPMENTAL PSYCHOPATHOLOGY,6
PS4098 , COGNITION 2,6
PS4107 , ABNORMAL AND CLINICAL PSYCHOLOGY,6
PS4108 , APPROACHES TO SOCIAL IDENTITY,6
PS4123 , PEDAGOGY AND RESEARCH IN PHYSICS EDUCATION,6
PS4138 , HEALTH PSYCHOLOGY,6
PS4158 , PSYCHOLOGY AND GENDER,6
PS4168 , ECONOMIC PSYCHOLOGY,6
PS4178 , HEALTH PSYCHOLOGY,6
PS4188 , EDUCATIONAL NEUROSCIENCE,6
PS4197 , PSYCHOLOGY FINAL YEAR PROJECT 1 ARTS AND SOCIAL SCIENCES,6
PS4198 , PSYCHOLOGY FINAL YEAR PROJECT 2 ARTS AND SOCIAL SCIENCES,6
PS4407 , FINAL YEAR PROJECT 1 (PSYCHOLOGY AND SOCIOLOGY),6
PS4408 , FINAL YEAR PROJECT 2 (PSYCHOLOGY AND SOCIOLOGY),12
PS4704 , INFORMTATION TECHNOLOGY IN PSYCHOLOGY,3
PS4711 , RESEARCH METHODOLOGY 1,3
PS4712 , RESEARCH METHODOLOGY 1,3
PS4713 , INFORMATION TECHNOLOGY FOR PSYCHOLOGY,6
PS4717 , UNDERGRADUATE DISSERTATION IN PSYCHOLOGY 1,6
PS4718 , UNDERGRADUATE DISSERTATION IN PSYCHOLOGY 2,6
PS4726 , PSYCHOLOGY IN APPLIED SETTINGS,6
PS4736 , Sport Psychology,6
PS4901 , EMPIRICAL PSYCHOLOGY,6
PS4907 , FINAL YEAR PROJECT 1 (PSYCHOLOGY),6
PS4908 , FINAL YEAR PROJECT 2 (PSYCHOLOGY),12
PS5101 , PEACEKEEPING AND PEACEBUILDING,9
PS5102 , DISSERTATION,30
PS5121 , FEMINIST PERSPECTIVES ON CONFLICT AND DEVELOPMENT ISSUES,9
PS5131 , RESEARCH METHODS,3
PS6003 , MAJOR RESEARCH PROJECT (PSYCHOLOGICAL SCIENCE),30
PS6013 , Global Minds Summer School,6
PS6014 , INTERCULTURAL COMPETENCE: KNOWLEDGE AND SKILLS,12
PS6022 , ADVANCED EMPIRICAL PSYCHOLOGY,6
PS6023 , Global Minds Praxis,18
PS6032 , ADVANCED ANALYSIS IN PSYCHOLOGY 2,6
PS6033 , Major Research Project 1 Global Minds (MRP1,12
PS6034 , Major Research Project 2 Global Minds (MRPS,15
PS6035 , Major Research Project 3 Global Minds (MRP3,15
PS6041 , ADVANCED RESEARCH DESIGNS IN PSYCHOLOGY,6
PS6042 , QUALITATIVE RESEARCH IN METHODS IN PSYCHOLOGY,6
PS6051 , ADVANCED ANALYSIS IN PSYCHOLOGY 1,6
PS6052 , PROFESSIONAL SKILLS IN PSYCHOLOGY 2,6
PS6061 , PROFESSIONAL SKILLS IN PSYCHOLOGY 1,6
PS6062 , ADVANCED PERSPECTIVES IN SOCIAL IDENTITY RESEARCH,6
PS6071 , SOCIAL INFLUENCE AND ATTITUDE CHANGE,6
PS6072 , COMMUNITY PSYCHOLOGY,6
PS6081 , PROBLEM SOLVING AND DECISION MAKING,6
PS6082 , ADVANCED STUDIES IN POLITICAL PSYCHOLOGY,6
PS6091 , CLINICAL MODELS OF PSYCHOLOGICAL DISORDERS,6
PS6092 , METHODS OF CLINICAL DIAGNOSIS AND INTERVENTION,6
PS6101 , PERSONALITY AND INDIVIDUAL DIFFERENCES,6
PS6102 , DEVELOPMENTAL AND LIFESPAN PSYCHOLGOY,6
PS6111 , BIOLOGICAL PSYCHOLOGY,6
PS6112 , RESEARCH METHODS IN PSYCHOLOGY,6
PS6121 , ADVANCES IN HEALTH PSYCHOLOGY,6
PS6122 , COGNITION,6
PS6131 , INDEPENDENT LEARNING MODULE 1,3
PS6132 , MIGRATION: INCLUSION AND HEALTH,6
PS6141 , INDEPENDENT LEARNING MODULE 2,6
PS6151 , ADVANCED RESEARCH DESIGN IN PSYCHOLOGY ,6
PS6152 , ADVANCED ANALYSIS 2 ,6
PS6161 , ADVANCED ANALYSIS IN PSYCHOLOGY 1 ,6
PS6162 , QUALITATIVE RESEARCH IN METHODS IN PSYCHOLOGY ,6
PS6171 , SOCIAL INFLUENCE AND ATTITUDE CHANGE ,6
PS6172 , ADVANCED PERSPECTIVES IN SOCIAL IDENTITY RESEARCH ,6
PS6181 , PROBLEM SOLVING AND DECISION MAKING ,6
PS6182 , COMMUNITY PSYCHOLOGY ,6
PS6191 , PROFESSIONAL SKILLS 1 ,6
PS6192 , MIGRATION: INCLUSION AND HEALTH ,6
PS6721 ," BIOLOGICAL, NEUROPSYCHOLOGICAL, SOCIAL, EMOTIONAL AND DEVELOPMENTAL BASES OF BEHAVIOUR PART 1",3
PS6722 ," BIOLOGICAL, NEUROPSYCHOLOGICAL, SOCIAL, EMOTIONAL AND DEVELOPMENTAL BASES OF BEHAVIOUR PART 2",3
PS6731 , Cognition and Learning. Part 1 [Knowledge and Skills],3
PS8001 , ADVANCES IN SOCIAL COGNITION,6
PS8011 , MOTIVATION AND THE SELF,6
PS8021 , COGNITIVE AND MOTIVATIONAL APPROACHES TO EMOTION,6
PT3001 , INTRODUCTION TO SUPPLY CHAIN MANAGEMENT,6
PT3002 , SOURCE WITHIN THE PROFESSIONAL PROCUREMENT PROCESS,6
PT3011 , PLAN WITHIN SUPPLY CHAINS,6
PT3012 , DELIVER AND RETURN WITHIN THE PROFESSIONAL PROCUREMENT PROCESS,6
PT3013 , REFLECTIVE LEARNING PORTFOLIO (SUPPLY CHAIN MANAGEMENT),6
PT3021 , MAKE WITHIN SUPPLY CHAINS,6
PT3023 , SIGMA IMPROVEMENT METHODOLOGIES FOR PROFESSIONAL PROCUREMENT,6
PT3031 ," TEAMWORK, CHANGE AND CULTURAL DIVERSITY",6
PT3041 , SIGMA IMPROVEMENT METHODOLOGIES,6
PT3051 , SOURCE WITHIN SUPPLY CHAINS,6
PT3061 , DELIVER AND RETURN WITHIN SUPPLY CHAINS,6
PT3071 , INFORMATION SYSTEMS AND DECISION SUPPORT,6
PT3081 , INTEGRATING DEVELOPMENT TO PRODUCTION,6
PT3091 , SUPPLY CHAIN PROJECT 1,6
PT4000 , PROFESSIONAL SKILLS,3
PT4001 , SUSTAINABLE DEVELOPMENT,6
PT4002 , SUSTAINABILITY IN PRACTICE PROJECT,6
PT4003 , SUPPLY CHAIN DYNAMICS GAME,6
PT4004 , INTRODUCTION TO QUALITY MANAGEMENT,6
PT4005 , SUPPLY CHAIN DESIGN,6
PT4006 , APPRENTICESHIP PERSONAL AND PROFESSIONAL DEVELOPMENT PORTFOLIO 2,3
PT4007 , PLAN WITH SUPPLY CHAINS,6
PT4008 , DELIVER AND RETURN WITHIN SUPPLY CHAINS,6
PT4011 , INTRODUCTION TO TECHNOLOGY MANAGEMENT,6
PT4012 , DECISION SUPPORT TOOLS,6
PT4013 , OPERATIONS MODELLING,6
PT4014 , PLANT AUTOMATION,6
PT4015 , LEAN THINKING AND LEAN TOOLS,6
PT4017 , B TECH MANUFACTURING TECHNOLOGY PROJECT 1,6
PT4018 , B TECH MANUFACTURING TECHNOLOGY PROJECT 2,6
PT4021 , SUPPLY CHAIN OPERATIONS MANAGEMENT,6
PT4022 , INTRODUCTION TO QUALITY MANAGEMENT,6
PT4023 , APPRENTICESHIP PERSONAL AND PROFESSIONAL DEVELOPMENT PORTFOLIO 1,3
PT4024 , INTRODUCTION TO MODELS AND FRAMEWORKS FOR SUPPLY CHAIN MANAGEMENT,6
PT4025 , SIMULATION MODELLING AND ANALYSIS,6
PT4027 , B TECH PRODUCTION MANAGEMENT PROJECT 1,6
PT4028 , B TECH PRODUCTION MANAGEMENT PROJECT 2,6
PT4031 , SUPPLY CHAIN MANAGEMENT STRUCTURES,6
PT4032 , CAREER DEVELOPMENT FOR SUSTAINABILITY,3
PT4035 , SUPPLY CHAIN CASE STUDY 1,6
PT4037 , INNOVATION AND TECHNOLOGY MANAGEMENT,6
PT4038 , PRODUCTION AND SERVICE SYSTEMS,6
PT4045 , SKILLS PORTFOLIO (SUPPLY CHAIN MANAGEMENT),6
PT4047 , MEASUREMENT AND QUALITY SYSTEMS,6
PT4051 , INTRODUCTION TO MODELS AND FRAMEWORKS FOR PROCUREMENT,6
PT4057 , ADVANCED MODELS AND FRAMEWORKS FOR SUPPLY CHAIN MANAGEMENT,6
PT4061 , ADVANCED FRAMEWORKS FOR PROCUREMENT,6
PT4067 , SIMULATION MODELLING AND ANALYSIS (ON,6
PT4111 , MANUFACTURING TECHNOLOGY 1,6
PT4112 , MANUFACTURING TECHNOLOGY 2,6
PT4113 , MEASUREMENT AND INSPECTION,6
PT4114 , MANUFACTURING TECHNOLOGY 3,6
PT4115 , MANUFACTURING TECHNOLOGY 4,6
PT4117 , MANUFACTURING TECHNOLOGY 5,6
PT4118 , MANUFACTURING TECHNOLOGY 6,6
PT4121 , COMMUNICATION GRAPHICS,6
PT4182 , SUPPLY CHAIN PROJECT 2,12
PT4184 , SUPPLY CHAIN PROJECT 3,12
PT4213 , DRAWING AND CAD,6
PT4315 , PRODUCTIVITY METHODS 3,6
PT4317 , PRODUCTIVITY METHODS 4,6
PT4323 , PRODUCTIVITY METHODS 1A,6
PT4324 , PRODUCTIVITY METHODS 2A,6
PT4423 , 2D CAD,6
PT4424 , 3D CAD MODELLING,6
PT4427 , DESIGN FOR MANUFACTURE,6
PT4428 , PROCESS DESIGN,6
PT4515 , AUTOMATION T 1,6
PT4517 , AUTOMATION T 2,6
PT4518 , AUTOMATION T 3,6
PT4617 , RELIABILITY TECHNOLOGY,6
PT4900 , PROFESSIONAL SKILLS,6
PT4901 , INTRODUCTION TO LEAN SKILLS,3
PT4904 , ENGINEERING SCIENCE PROJECT,6
PT4914 , ENGINEERING SCIENCE PROJECT,12
PT5001 , FRAMEWORKS FOR SUPPLY CHAIN MANAGEMENT,6
PT5011 , DESIGN THINKING FOR MEDICAL TECHNOLOGIES II,6
PT5012 , DESIGN THINKING FOR MEDICAL TECHNOLOGIES I,6
PT5021 , DESIGN FOR SIX SIGMA II (MEDICAL TECHNOLOGIES),6
PT5022 , DESIGN FOR SIX SIGMA I (MEDICAL TECHNOLOGIES),6
PT5032 , HUMAN FACTORS FOR MEDICAL TECHNOLOGIES,6
PT5092 , SUPPLY CHAIN PROJECT (SPECIALIST DIPLOMA),12
PT6001 , STRATEGY AND MANAGEMENT OF TECHNOLOGY,9
PT6003 , MANAGING INNOVATION,6
PT6004 , INFORMATION SYSTEMS,6
PT6011 , PEOPLE MANAGEMENT FOR TECHNOLOGY ORGANISATIONS,9
PT6014 , SUPPLY CHAIN MANAGEMENT,6
PT6021 , LEAN TOOLS AND TECHNIQUES,9
PT6024 , SALES AND OPERATIONS PLANNING,6
PT6031 , PROCESS AND PRODUCT MODELLING,9
PT6041 , PROBLEM SOLVING AND IMPROVEMENT METHODOLOGIES,9
PT6051 , LEAN LEADERSHIP,6
PT6061 , LEAN IN CONTINUOUS FLOW PROCESSES,6
PT6072 , THESIS PROPOSAL PREPARATION,6
PT6082 , THESIS 2 (SUPPLY CHAIN OPERATIONS),12
PT8002 , DATA STRATEGIES AND ANALYSIS TECHNIQUES FOR RESEARCH 1,6
PT8003 , PROFESSIONAL DOCTORATE 1,6
PT8005 , RESEARCH DISSERTATION 06,30
PT8006 , RESEARCH CONFERENCE/WORKSHOP,6
PT8007 , RESEARCH DISSERTATION 09,30
PT8008 , RESEARCH DISSERTATION 10,30
PT8012 , RESEARCH DISSERTATION 01,12
PT8013 , RESEARCH DISSERTATION 02,15
PT8014 , RESEARCH METHODS FOR PROFESSIONAL PRACTICE 2,6
PT8016 , RESEARCH DISSERTATION 07,18
PT8022 , DATA STRATEGIES AND ANALYSIS TECHNIQUES FOR RESEARCH 2,6
PT8023 , RESEARCH DISSERTATION 03,15
PT8024 , RESEARCH DISSERTATION 04,15
PT8033 , RESEARCH IMPACT AND DISSEMINATION,6
PT8043 , PROFESSIONAL DOCTORATE 2,6
PT8053 , RESEARCH DISSERTATION 05,15
PT8063 , PROFESSIONAL DOCTORATE 3,6
PT8073 , RESEARCH DISSERTATION 08,18
PV1000 , UNIVERSITY OF LIMERICK PRESIDENT'S VOLUNTEER AWARD ,0
PV2000 , UNIVERSITY OF LIMERICK PRESIDENT'S VOLUNTEER AWARD ,0
PV3000 , UNIVERSITY OF LIMERICK PRESIDENT'S VOLUNTEER AWARD ,0
PV4000 , UNIVERSITY OF LIMERICK PRESIDENT'S VOLUNTEER AWARD ,0
PV5000 , UNIVERSITY OF LIMERICK PRESIDENT'S VOLUNTEER AWARD ,0
PV6000 , UNIVERSITY OF LIMERICK PRESIDENT'S VOLUNTEER AWARD ,0
PV7000 , UNIVERSITY OF LIMERICK PRESIDENT'S VOLUNTEER AWARD ,0
PX6131 , CULTURAL PSYCHOLOGY (ISCTE,6
PX6141 ," STEREOTYPING, PREJUDICE, AND DISCRIMINATION: ADVANCED TOPICS  (ISCTE",6
PX6142 , PROMOTING CHANGE THROUGH SOCIAL PSYCHOLOGY (UiO),12
PX6151 , PSYCHOLOGY OF INTERCULTURAL CONTACT AND COMMUNICATION (ISCTE,6
PX6152 ," HUMAN RIGHTS, DEMOCRACY AND RECONSTRUCTION AFTER CONFLICT (UiO)",6
PX6161 , DIVERSITY AT WORK (ISCTE,6
PX6162 , CURRENT TOPICS IN SOCIAL PSYCHOLOGY (UiO),6
PX6171 , DIVERSITY AND INTERCULTURAL RELATIONS IN THE SCHOOL CONTEXT (ISCTE,6
PX6172 , SOCIAL INEQUALITY IN THE 21ST CENTURY: EGALITARIAN NORWAY IN COMPARATIVE PERSPECTIVE (UiO),12
PX6181 , ADVANCED QUANTITATIVE DATA ANALYSIS (ISCTE,6
PX6182 , JUDGMENT AND DECISION MAKING AND SOCIAL COGNITION (UiO),6
PX6191 , QUALITATIVE DATA ANALYSIS IN PSYCHOLOGY (ISCTE,6
PX6192 , APPLIED QUANTITATIVE METHODS (UiO),6
PX6201 , DYNAMICAL SOCIAL PSYCHOLOGY (SWPS),6
PX6202 , APPLIED QUALITATIVE METHODS (UiO),6
PX6211 , PSYCHOLOGY OF ACCULTURATION AND ECONOMIC MIGRATION (SWPS),6
PX6221 , CULTURAL DETERMINANTS OF HUMAN BEHAVIOR AND CROSS CULTURAL DIAGNOSIS (SWPS),6
PX6231 , STATISTICS AND METHODOLOGY IN CROSS,6
PX6241 , INTERCULTURAL COMPETENCE TRAINING (SWPS),6
PX6251 , DOING BUSINESS IN THE EAST AND IN THE WEST (SWPS),3
PX6261 , ETHNIC CONFLICT & RECONCILIATION (SWPS),3
PY4000 , CLINICAL PLACEMENT 2,6
PY4001 , HUMAN ANATOMY 1 (UPPER EXTREMITY),6
PY4003 , HUMAN ANATOMY 3,6
PY4005 , PHYSIOTHERAPY STUDIES: THEORY AND CONTEXT 1,6
PY4006 , PHYSIOTHERAPY STUDIES: THEORY AND CONTEXT 2,6
PY4007 , PROJECT 1,6
PY4008 , FINAL YEAR PROJECT,12
PY4010 , CLINICAL PLACEMENT 4,12
PY4011 , PHYSICAL EDUCATION CURRICULUM AND ASSESSMENT,6
PY4012 , PHYSIOTHERAPY THEORY AND PRACTISE 1,12
PY4013 , PHYSIOTHERAPY THEORY AND PRACTISE 2,6
PY4014 , MUSCULOSKETAL PROBLEMS,6
PY4015 , RESEARCH METHODS FOR PHYSIOTHERAPY 1,6
PY4016 , PSYCHOSOCIAL ASPECTS OF PHYSIOTHERAPY INTERVENTION,6
PY4017 , IMPAIRMENT AND DISABILITY 1,6
PY4019 , IMPAIRMENT AND DISABILITY 2,6
PY4021 , Psychology for Physiotherapists 1,6
PY4022 , PHYSIOLOGY AND ANATOMY,3
PY4024 , CLINICAL PLACEMENT 1,6
PY4025 , CLINICAL PLACEMENT 3,6
PY4026 , YOUTH SPORT AND POLICY,6
PY4027 , CLINICAL PLACEMENT 5,12
PY4028 , CLINICAL PLACEMENT 6,12
PY4031 , FOUNDATIONS OF TEACHING AND LEARNING PHYSICAL EDUCATION,6
PY4032 , APPLIED STUDIES IN GAMES / GYM,3
PY4033 , ESSENTIAL RESPIRATORY CARE,6
PY4034 , PHYSIOTHERAPY IN CLINICAL NEUROLOGY,6
PY4035 , Physiotherapy Reflective Practise 1,6
PY4036 , RESEARCH METHODS FOR PHYSIOTHERAPY 2,6
PY4037 , PHYSIOTHERAPY REFLECTIVE PRACTISE 2,6
PY4038 , QUALITATIVE BIOMECHANICS,6
PY4041 , PEDAGOGY OF HEALTH RELATED ACTIVITY/AQUATICS,3
PY4043 , APPLIED STUDIES IN ATHLETICS / AQUATICS,6
PY4044 , Psychology for Physiotherapists 2,6
PY4045 , APPLIED STUDIES IN DANCE / GAMES,3
PY4046 , PEDAGOGY OF DANCE / GYMNASTICS 2,3
PY4047 , SHORT COURSES IN HEALTH 1,3
PY4048 ," PEDAGOGY, EXERCISE AND CHILDREN'S HEALTH",6
PY4051 , PEDAGOGY OF OUTDOOR ADVENTURE / NET GAMES,3
PY4052 , PRE CLINICAL SKILLS,6
PY4053 , PHILOSOPHY AND AESTHETICS IN PHYSICAL EDUCATION,6
PY4054 , APPLIED STUDIES IN OUTDOOR ADVENTURE EDUCATION,3
PY4055 , SOCIOLOGICAL CONCEPTS OF TEACHING AND LEARNING IN PHYSICAL EDUCATION,3
PY4056 , CASE MANAGEMENT IN HEALTHCARE 2,6
PY4057 , PRACTICE EDUCATION 3,12
PY4058 , APPLIED STUDIES IN ATHLETICS / OUTDOOR ADVENTURE EDUCATION,6
PY4061 , INTRODUCTION TO COMMUNICATION AND HUMAN BEHAVIOUR: THEORY AND PRACTICE,6
PY4062 , HUMAN ANATOMY 2 (LOWER EXTREMITY),6
PY4063 , APPLIED STUDIES IN DANCE / GYM,6
PY4064 , TEACHING AND LEARNING FOR INDIVIDUALS IN PHYSICAL EDUCATION,6
PY4065 , INTEGRATED AND INCLUSIVE PHYSICAL EDUCATION,6
PY4066 , PSYCHOSOCIAL AND ETHICAL ISSUES IN HEALTHCARE,6
PY4067 , PRACTICE EDUCATION 4,12
PY4068 ," PHILOSOPHY, ADVOCACY AND PHYSICAL EDUCATION",6
PY4071 , PEDAGOGY OF OUTDOOR AND ADVENTURE EDUCATION,6
PY4072 , PEDAGOGY OF INVASION GAMES 1,3
PY4073 , PEDAGOGY OF DANCE / GYMNASTICS 1,3
PY4074 , PEDAGOGY OF INVASION GAMES 2,3
PY4075 , PEDAGOGY OF ATHLETICS / OUTDOOR ADVENTURE,3
PY4076 , PRACTICE EDUCATION 2B,6
PY4078 , YOUTH SPORT AND POLICY,3
PY4081 , PEDAGOGY OF INVASION GAMES,6
PY4082 , HUMAN ANATOMY 3,6
PY4083 , PEDAGOGY OF STRIKING AND FIELDING / ATHLETICS,3
PY4084 , PEDAGOGY OF LIFETIME PHYSICAL ACTIVITIES,3
PY4085 , CASE MANAGEMENT IN HEALTHCARE 1,6
PY4086 , PSYCHOLOGY OF MOVEMENT DEVELOPMENT FROM INFANCY TO ADOLESCENCE,3
PY4088 , SHORT COURSES IN HEALTH 2,6
PY4091 , COMPETITIVE TEAM AND INDIVIDUAL GAME,6
PY4092 , PHYSIOTHERAPY: THERAPY AND PRACTICE,12
PY4093 , NEUROLOGICAL PHYSIOTHERAPY,9
PY4094 , TEACHING AND LEARNING FOR INDIVIDUALS IN PHYSICAL EDUCATION,3
PY4095 , PHYSIOTHERAPY PRACTICE IN CONTEMPORARY HEALTHCARE,6
PY4096 ," PEDAGOGY OF STRIKING, FIELDING, NET GAMES",6
PY4097 , PROJECT 1,3
PY4098 , PRACTICE EDUCATION 5,12
PY4102 , INTRODUCTION TO FUNDAMENTAL MOTOR SKILLS,3
PY4103 , MUSCULOSKELETAL PHYSIOTHERAPY 1,6
PY4104 , MUSCULOSKELETAL PHYSIOTHERAPY 2,6
PY4106 , MOTOR LEARNING AND CHILD DEVELOPMENT WITH A FOCUS ON ATHLETICS,9
PY4108 , YOUTH SPORT AND ADVOCACY,6
PY4111 , FOUNDATIONS OF MOVEMENT: MOTOR LEARNING IN PHYSICAL EDUCATION,3
PY4112 , PHYSIOLOGY AND ANATOMY AND PEDAGOGY OF HRA,6
PY4113 , PREPARATION FOR PRACTICE EDUCATION,3
PY4114 , LIFESPAN DEVELOPMENT AND BEHAVIOURAL PSYCHOLOGY IN HEALTHCARE,6
PY4115 , PRACTICE EDUCATION 2A,6
PY4116 , SUBJECT PEDAGOGY 2 – PHYSICAL EDUCATION,3
PY4118 ," PHYSICAL ACTIVITY BEHAVIOUR, PROMOTION AND HEALTH",3
PY4122 , GAELIC GAMES,6
PY4123 , INSTRUCTIONAL ALIGNMENT IN PHYSICAL EDUCATION,9
PY4124 , PRACTICE EDUCATION 1,6
PY4125 ," PHYSICAL ACTIVITY, HEALTH, GROWTH AND DEVELOPMENT",6
PY4128 ," POLICY & PROVISION IN PHYSICAL EDUCATION, PHYSICAL ACTIVITY AND YOUTH SPORT",12
PY4132 , FOUNDATIONS IN HEALTH AND PERFORMANCE FITNESS,9
PY4133 , PEDAGOGY OF DANCE AND GYMNASTICS,6
PY4135 , ADAPTED PHYSICAL ACTIVITY AND PHYSICAL EDUCATION,3
PY4143 , ADVENTURE AND WATER BASED ACTIVITIES,6
PY4145 , QUALITATIVE BIOMECHANICS FOR PHYSICAL EDUCATION,3
PY4153 , SUBJECT PEDAGOGY 1 ,3
PY4155 , PEDAGOGY OF AQUATICS / ATHLETICS,6
PY4163 , AESTHETIC AND EXPRESSIVE ACTIVITIES,6
PY4165 , ADAPTED PHYSICAL EDUCATION AND PHYSICAL ACTIVITY,6
PY4173 , AESTHETIC AND EXPRESSIVE ACTIVITIES,6
PY4183 , ADVENTURE AND WATER BASED ACTIVITIES,6
PY4193 , MOTOR LEARNING AND CHILD DEVELOPMENT WITH A FOCUS ON ATHLETICS,9
PY4213 , COMPETITIVE TEAM AND INDIVIDUAL BASED ACTIVITIES,6
PY5001 , INTRODUCTION TO THE TEACHING PROFESSION FOR PHYSICAL EDUCATORS,6
PY5002 , PHYSICAL EDUCATION TEACHERS AS LIFE LONG LEARNERS,6
PY5003 , PREREQUISITE INTRODUCTORY COURSE,0
PY5011 , PHYSICAL EDUCATION PEDAGOGY AND ASSESSMENT,6
PY5012 , NEUROMUSCULOSKELETAL PHYSIOTHERAPY,6
PY5013 , REVIEW AND APPLICATION OF RESEARCH ON PHYSICAL EDUCATION,9
PY5021 , EVIDENCE BASED PRACTICE,12
PY5022 , INDEPENDENT LEARNING MODULE 3,9
PY5031 , NEUROLOGICAL REHABILITATION,9
PY5032 , NEUROMUSCULOSKELETAL PHYSIOTHERAPY (PERIPHERAL),9
PY5041 , PAIN MANAGEMENT,9
PY5042 , NEUROMUSCULOSKELETAL PHYSIOTHERAPY (SPINAL),9
PY5051 , ADVANCES IN RHEUMATOLOGY AND ORTHOPAEDICS,9
PY5052 , RESEARCH METHODS IN PHYSICAL EDUCATION,9
PY5061 ," CURRICULUM, ASSESSMENT AND INSTRUCTION IN PHYSICAL EDUCATION",9
PY5062 ," PROJECT (TEACHING PHYSICAL EDUCATION, SPORT AND PHYSICAL ACTIVITY)",15
